841 841 Telecom Italia,0,0
"Italy, Special services 12.40",0,"3,097632"
"Italy, Special services 12.44",0,"2,839488"
"Italy, Special services 12.48",0,"3,097632"
"Italy, Special services 12.50",0,"3,097632"
"Italy, Special services 12.54",0,"3,097632"
"Italy, Special services 12.56",1,"3,097632"
"Italy, Special services 12.56",2,"3,097632"
"Italy, Special services 12.60",1,"3,097632"
"Italy, Special services 12.60",2,"3,097632"
"Italy, Special services 12.66",1,"3,097632"
"Italy, Special services 12.66",2,"3,097632"
"Italy, Special services 12.77",1,"3,097632"
"Italy, Special services 12.77",2,"3,097632"
"Italy, Special services 12.80",0,"3,097632"
"Italy, Special services 12.88",0,"3,097632"
"Italy, Special services 12.89",0,"3,097632"
"Italy, Special services 12.99",0,"3,097632"
"Italy, Special services 178.200 Karupa",0,"0,671136"
"Italy, Special services 178.202",0,"0,866592"
"Italy, Special services 178.203",0,"0,866592"
"Italy, Special services 178.208 Fastweb",1,"0,671136"
"Italy, Special services 178.208 Fastweb",2,"0,671136"
"Italy, Special services 178.214",0,"0,258144"
"Italy, Special services 178.215",0,"0,53328"
"Italy, Special services 178.216",0,"0,39984"
"Italy, Special services 178.22",0,"0,213216"
"Italy, Special services 178.24",0,"0,12672"
"Italy, Special services 178.27",0,"0,213216"
"Italy, Special services 178.33",0,"0,671136"
"Italy, Special services 178.400",0,"0,866592"
"Italy, Special services 178.44",0,"0,671136"
"Italy, Special services 178.60",0,"0,213216"
"Italy, Special services 199.1",1,"0,30672"
"Italy, Special services 199.1",2,"0,12"
"Italy, Special services 199.103",0,"0,671136"
"Italy, Special services 199.200",0,"0,02448"
"Italy, Special services 199.201",0,"0,671136"
"Italy, Special services 199.203",1,"0,306624"
"Italy, Special services 199.203",2,"0,12"
"Italy, Special services 199.207",0,"0,126528"
"Italy, Special Services 199.208",0,"0,025824"
"Italy, Special services 199.209020 Energit",0,"0,258144"
"Italy, Special services 199.210",0,"0,129024"
"Italy, Special services 199.213",0,"0,387168"
"Italy, Special services 199.214",1,"0,306624"
"Italy, Special services 199.214",2,"0,12"
"Italy, Special services 199.222",0,"0,671136"
"Italy, Special services 199.2292",1,"0,399648"
"Italy, Special services 199.2292",2,"0,399648"
"Italy, Special services 199.23",0,"0,258144"
"Italy, Special services 199.24",1,"0,306624"
"Italy, Special services 199.24",2,"0,12"
"Italy, Special services 199.25",0,"0,173184"
"Italy, Special services 199.28",0,"0,051648"
"Italy, Special services 199.295 Wind",1,"0,306624"
"Italy, Special services 199.295 Wind",2,"0,12"
"Italy, Special services 199.301",0,"0,671136"
"Italy, Special services 199.302 Intermatica",1,"0,306624"
"Italy, Special services 199.302 Intermatica",2,"0,12"
"Italy, Special services 199.303",0,"0,056832"
"Italy, Special services 199.305",0,"0,258144"
"Italy, Special services 199.307",0,"0,077472"
"Italy, Special services 199.308",0,"0,213216"
"Italy, Special services 199.309",1,"0,306624"
"Italy, Special services 199.309",2,"0,12"
"Italy, Special services 199.310",0,"0,387168"
"Italy, Special services 199.3145",1,"0,591936"
"Italy, Special services 199.3145",2,"0,591936"
"Italy, Special services 199.3147",1,"0,173184"
"Italy, Special services 199.3147",2,"0,173184"
"Italy, Special services 199.3148",1,"0,280608"
"Italy, Special services 199.3148",2,"0,280608"
"Italy, Special services 199.315",0,"0,39984"
"Italy, Special services 199.317",0,"0,671136"
"Italy, Special services 199.32",0,"0,671136"
"Italy, Special services 199.35",1,"0,306624"
"Italy, Special services 199.35",2,"0,12"
"Italy, Special services 199.36",0,"0,671136"
"Italy, Special services 199.37",1,"0,306624"
"Italy, Special services 199.37",2,"0,12"
"Italy, Special services 199.38 BT/Albacom",0,"0,129024"
"Italy, Special services 199.39",1,"0,306624"
"Italy, Special services 199.39",2,"0,12"
"Italy, Special services 199.400",0,"0,258144"
"Italy, Special services 199.401",0,"0,671136"
"Italy, Special services 199.403",1,"0,306624"
"Italy, Special services 199.403",2,"0,12"
"Italy, Special services 199.404",0,"0,53328"
"Italy, Special services 199.405",0,"0,671136"
"Italy, Special services 199.410",0,"0,213216"
"Italy, Special services 199.411",1,"0,306624"
"Italy, Special services 199.411",2,"0,12"
"Italy, Special services 199.412",0,"0,258144"
"Italy, Special services 199.413",0,"0,387168"
"Italy, Special services 199.414",0,"0,129024"
"Italy, Special services 199.415",0,"0,39984"
"Italy, Special services 199.416",0,"0,387168"
"Italy, Special services 199.417",0,"0,671136"
"Italy, Special services 199.418",1,"0,306624"
"Italy, Special services 199.418",2,"0,12"
"Italy, Special services 199.419",1,"0,272064"
"Italy, Special services 199.419",2,"0,202656"
"Italy, Special services 199.44",1,"0,272064"
"Italy, Special services 199.44",2,"0,202656"
"Italy, Special services 199.47",0,"0,12672"
"Italy, Special services 199.5",1,"0,306624"
"Italy, Special services 199.5",2,"0,12"
"Italy, Special services 199.6",1,"0,306624"
"Italy, Special services 199.6",2,"0,12"
"Italy, Special services 199.67",1,"0,306624"
"Italy, Special services 199.67",2,"0,12"
"Italy, Special services 199.7",1,"0,306624"
"Italy, Special services 199.7",2,"0,12"
"Italy, Special services 199.8",0,"0,213216"
"Italy, Special services 199.9",0,"0,038688"
"Italy, Special services 199.90",0,"0,645312"
"Italy, Special services 199.94",0,"0,671136"
"Italy, Special services 199.95",0,"0,258144"
"Italy, Special services 840.50",0,0
"Italy, Special services 892.032",1,0
"Italy, Special services 892.032",2,0
"Italy, Special services 892.080",0,"0,159936"
"Italy, Special services 892.123",0,"0,387168"
"Italy, Special services 892.323",0,"0,0167792"
"Italy, Special services 892.727",0,"1,33584"
"Italy, Special services 892.888",0,"2,904"
"Italy, Special services 892.900",0,"1,006752"
"Italy, Special services 892.928",0,"1,209984"
"Italy, Special services 892892",0,"3,097632"
"Italy, Special services 895.89589",0,"1,548768"
Ivory Coast,0,"0,30305664"
"Ivory Coast, Abidjan",0,"0,378624"
"Ivory Coast, mobile",0,"0,2026944"
"Ivory Coast, mobile Moov",0,"0,40144896"
"Ivory Coast, mobile MTN",0,"0,43058304"
"Ivory Coast, mobile Orange",0,"0,40144896"
"Ivory Coast, mobile Oricel",0,"0,204768"
"Ivory Coast, Special Services",0,"0,46624896"
Jamaica,0,"0,15676416"
"Jamaica, mobile",0,"0,34701696"
Japan,0,"0,03753216"
"Japan, mobile",0,"0,11073024"
"Japan, Tokyo",0,"0,03338496"
Jordan,0,"0,1358208"
"Jordan, mobile",0,"0,1378944"
Kazakhstan,0,"0,03338496"
"Kazakhstan, Almaty",0,"0,053664"
"Kazakhstan, mobile",0,"0,269568"
Kenya,0,"0,17967744"
"Kenya, mobile",0,"0,17967744"
"Kenya, mobile Safaricom",0,"0,139968"
"Kenya, Nairobi",0,"0,15883776"
Kiribati,0,"0,8843904"
"Kiribati, mobile",0,"0,93032064"
"Kiribati, Special Services",0,"4,6479744"
Korea North,0,"0,97635456"
Korea South,0,"0,0145152"
"Korea South, mobile",0,"0,03131136"
"Korea South, Seoul",0,"0,0145152"
Kuwait,0,"0,0813888"
"Kuwait, mobile",0,"0,10025856"
Kyrgyzstan,0,"0,16723584"
"Kyrgyzstan, mobile",0,"0,18589824"
Laos,0,"0,0668736"
"Laos, mobile",0,"0,0710208"
Latvia,0,"0,08781696"
"Latvia, mobile",0,"0,11695104"
"Latvia, mobile 2",0,"0,81316224"
"Latvia, Riga",0,"0,03753216"
"Latvia, Special Services",0,"0,83638656"
Lebanon,0,"0,12317184"
"Lebanon, mobile",0,"0,22778496"
Lesotho,0,"0,2571264"
"Lesotho, mobile",0,"0,28429056"
Liberia,0,"0,54774144"
"Liberia, mobile",0,"0,55810944"
"Liberia, mobile MTN",0,"0,5707584"
"Liberia, Special Services",0,"0,54774144"
Libya,0,"0,31135104"
"Libya, mobile",0,"0,42850944"
"Libya, mobile Libyana Al Hurra",0,"0,542112"
Liechtenstein,0,"0,10233216"
"Liechtenstein, mobile",0,"0,28014336"
"Liechtenstein, Special Services",0,"0,23410944"
Lithuania,0,"0,02509056"
"Lithuania, mobile",0,"0,03338496"
"Lithuania, Special Services",0,"0,6982848"
Luxembourg,0,"0,0186624"
"Luxembourg, mobile",0,"0,21326976"
Macao,0,"0,0813888"
"Macao, mobile",0,"0,09403776"
Macedonia,0,"0,16505856"
"Macedonia, mobile",0,"0,52482816"
Madagascar,0,"0,8299584"
"Madagascar, mobile",0,"0,8299584"
"Madagascar, mobile Madacom",0,"0,85297536"
"Madagascar, mobile Orange",0,"0,81316224"
"Madagascar, Special Services",0,"0,83638656"
Madeira,0,"0,02509056"
Malawi,0,"0,11695104"
"Malawi, mobile",0,"0,23410944"
Malaysia,0,"0,0186624"
"Malaysia, mobile",0,"0,03338496"
Maldives,0,"1,16246016"
"Maldives, mobile",0,"1,16246016"
Mali,0,"0,29683584"
"Mali, Bamako",0,"0,29268864"
"Mali, mobile",0,"0,37200384"
"Mali, mobile Ikatel",0,"0,40352256"
Malta,0,"0,02509056"
"Malta, mobile",0,"0,1296"
Maritime Communications Partner,0,"4,6479744"
Maritime mobile Service,0,"7,20296064"
Marshall islands,0,"0,46624896"
Mauritania,0,"0,59377536"
"Mauritania, mobile",0,"0,61668864"
Mauritius,0,"0,1316736"
"Mauritius, mobile",0,"0,1316736"
Mayotte,0,"0,634272"
Mayotte and Reunion,0,"0,12109824"
"Mayotte, mobile",0,"0,634272"
Mexico,0,"0,02509056"
"Mexico, Mexico City",0,"0,0082944"
"Mexico, mobile",0,"0,0648"
Micronesia,0,"0,29683584"
Midway Islands,0,"11,70671616"
Moldova,0,"0,23410944"
"Moldova, mobile",0,"0,2674944"
"Moldova, mobile Moldcell",0,"0,34494336"
"Moldova, mobile Moldtelecom",0,"0,3322944"
"Moldova, mobile Orange",0,"0,2674944"
"Moldova, mobile Priednestrovie",0,"0,29890944"
"Moldova, Pridnestrovie",0,"0,24033024"
"Moldova, Special Services",0,"0,24862464"
Monaco,0,"0,09818496"
"Monaco, mobile",0,"0,46624896"
Mongolia,0,"0,0689472"
"Mongolia, mobile",0,"0,0689472"
Montenegro,0,"0,18589824"
"Montenegro, mobile",0,"0,5204736"
Montserrat,0,"0,24655104"
"Montserrat, mobile",0,"0,23825664"
"Montserrat, Special Services",0,"0,2571264"
Morocco,0,"0,02509056"
"Morocco, Casablanca",0,"0,02509056"
"Morocco, Fes",0,"0,228192"
"Morocco, Fixed Alternative Networks",0,"0,03545856"
"Morocco, mobile",0,"0,46624896"
"Morocco, mobile Meditelecom",0,"0,48916224"
"Morocco, mobile Wana",0,"0,484032"
"Morocco, mobile Wana full mobility",0,"0,30305664"
"Morocco, mobile Wana restraint mobility",0,"0,34494336"
Mozambique,0,"0,0793152"
"Mozambique, mobile",0,"0,20912256"
Myanmar,0,"0,42228864"
"Myanmar, mobile",0,"0,3825792"
Namibia,0,"0,08366976"
"Namibia, mobile",0,"0,18589824"
Nauru,0,"1,25017344"
"Nauru, mobile",0,"1,85867136"
"Nauru, Special Services",0,"4,6479744"
Nepal,0,"0,16298496"
"Nepal, Kathmandu",0,"0,16298496"
"Nepal, mobile",0,"0,17553024"
Netherlands,0,"0,0124416"
Netherlands Antilles,0,"0,17760384"
"Netherlands Antilles, mobile",0,"0,17553024"
"Netherlands, mobile",0,"0,0730944"
New Caledonia,0,"0,2571264"
"New Caledonia, mobile",0,"0,2571264"
New Zealand,0,"0,0145152"
"New Zealand, mobile",0,"0,0689472"
Nicaragua,0,"0,17760384"
"Nicaragua, mobile",0,"0,34909056"
Niger,0,"0,30305664"
"Niger, mobile",0,"0,2633472"
Nigeria,0,"0,08989056"
"Nigeria, Lagos",0,"0,08989056"
"Nigeria, mobile",0,"0,08574336"
"Nigeria, mobile Econet",0,"0,06044544"
"Nigeria, mobile Globacom",0,"0,06044544"
"Nigeria, mobile MTEL",0,"0,0648"
"Nigeria, mobile MTN",0,"0,06044544"
Niue Island,0,"0,9533376"
"Niue Island, Special Services",0,"4,6479744"
Norfolk Island,0,"1,97582976"
"Norfolk Island, Special Services",0,"2,325024"
Northern Marianas,0,"0,11073024"
Norway,0,"0,0165888"
"Norway, mobile",0,"0,251712"
"Norway, Mobile Netcom",0,"0,05837184"
"Norway, Mobile Network Norway",0,"0,0627264"
"Norway, Mobile Others",0,"0,0627264"
"Norway, Mobile Tele2",0,"0,0627264"
"Norway, Mobile Telenor",0,"0,0627264"
"Norway, Shared Cost",0,"0,2068416"
"Norway, Special Services",0,"0,292512"
Oman,0,"0,15469056"
"Oman, mobile",0,"0,3846528"
Oration Technologies,0,"4,42838016"
Pakistan,0,"0,1441152"
"Pakistan, Islamabad",0,"0,1441152"
"Pakistan, Karachi",0,"0,1441152"
"Pakistan, Lahore",0,"0,1441152"
"Pakistan, mobile",0,"0,09403776"
Palau,0,"0,5121792"
Palestine,0,"0,24033024"
"Palestine, mobile",0,"0,269568"
Panama,0,"0,05215104"
"Panama, mobile",0,"0,1923264"
Papua New Guinea,0,"0,91570176"
"Papua New Guinea, mobile",0,"0,92202624"
"Papua New Guinea, Special Services",0,"1,16246016"
Paraguay,0,"0,04800384"
"Paraguay, Asuncion",0,"0,04593024"
"Paraguay, mobile",0,"0,09403776"
Peru,0,"0,02094336"
"Peru Lima, mobile",0,"0,244224"
"Peru, Lima",0,"0,0165888"
"Peru, mobile",0,"0,1254528"
"Peru, Rural",0,"0,03131136"
Philippines,0,"0,15676416"
"Philippines, Manila",0,"0,15676416"
"Philippines, mobile",0,"0,22363776"
"Philippines, mobile Digitel",0,"0,16723584"
"Philippines, mobile Globe",0,"0,17967744"
"Philippines, mobile Smart",0,"0,18589824"
Poland,0,"0,0145152"
"Poland, mobile",0,"0,03338496"
"Poland, mobile Centernet",0,"0,02923776"
"Poland, mobile Centertel",0,"0,103296"
"Poland, mobile ERA",0,"0,02923776"
"Poland, mobile Mobyland",0,"0,35712"
"Poland, mobile Orange",0,"0,02923776"
"Poland, mobile P4",0,"0,02923776"
"Poland, mobile Polkomtel",0,"0,02923776"
"Poland, Special Services",0,"0,03753216"
"Poland, Warsaw",0,"0,0145152"
Portugal,0,"0,0145152"
"Portugal, mobile",0,"0,03545856"
Puerto Rico,0,"0,010368"
"Puerto Rico, mobile",0,"0,010368"
Qatar,0,"0,22363776"
"Qatar, mobile",0,"0,2612736"
Reunion islands,0,"0,33456"
"Reunion islands, mobile",0,"0,57696"
Romania,0,"0,0186624"
"Romania, Bucharest",0,"0,0165888"
"Romania, Fixed Alternative Networks",0,"0,0186624"
"Romania, mobile",0,"0,139968"
"Romania, mobile Cosmorom",0,"0,0730944"
"Romania, mobile Digimobil",0,"0,0793152"
"Romania, mobile Mobifon",0,"0,148416"
"Romania, mobile Orange",0,"0,03131136"
"Romania, mobile Telemobil",0,"0,0772416"
"Romania, mobile Vodafone",0,"0,03545856"
"Romania, Special Services",0,"0,02094336"
Russia,0,"0,03545856"
Russia Overlay,0,"0,0648"
"Russia, Abkhazia",0,"0,2654208"
"Russia, mobile",0,"0,0648"
"Russia, mobile Abkhazia",0,"0,094656"
"Russia, mobile BeeLine",0,"0,094656"
"Russia, mobile Global",0,"0,094656"
"Russia, mobile Megafon",0,"0,05215104"
"Russia, mobile MTS",0,"0,0668736"
"Russia, mobile Rostelecom",0,"0,0668736"
"Russia, mobile Vympelcom",0,"0,05837184"
"Russia, Mosca",0,"0,032256"
"Russia, Moscow",0,"0,02094336"
"Russia, St.Petersburg",0,"0,0145152"
Rwanda,0,"0,41814144"
"Rwanda, mobile",0,"0,3888"
Samoa (USA),0,"0,0710208"
San Marino,0,"0,04800384"
"San Marino, mobile",0,"0,29051136"
"San Marino, Special Services",0,"6,9709248"
Sao Tome & Principe,0,"1,31289984"
"Sao Tome & Principe, mobile",0,"1,31289984"
Saudi Arabia,0,"0,1254528"
"Saudi Arabia, mobile",0,"0,17138304"
"Saudi Arabia, Riyadh",0,"0,1254528"
Senegal,0,"0,23618304"
Senegal VAS,0,"0,68563584"
"Senegal, Dakar",0,"0,23618304"
"Senegal, mobile Orange",0,"0,40766976"
"Senegal, mobile others",0,"0,54141696"
"Senegal, mobile Sentel",0,"0,73177344"
Serbia,0,"0,1378944"
"Serbia, Kosovo",0,"0,10025856"
"Serbia, mobile",0,"0,443232"
"Serbia, mobile MOBTEL",0,"0,48916224"
Serbia-Montenegro,0,"0,122592"
"Serbia-Montenegro, mobile",0,"0,378624"
Seychelles Island,0,"0,61668864"
"Seychelles Island, mobile",0,"0,61668864"
Sierra Leone,0,"0,60414336"
"Sierra Leone, mobile",0,"0,60206976"
Singapore,0,"0,0145152"
"Singapore, mobile",0,"0,0124416"
Slovak Republic,0,"0,02301696"
"Slovak Republic, mobile",0,"0,18382464"
Slovenia,0,"0,02094336"
"Slovenia, mobile",0,"0,33457536"
Solomon Islands,0,"1,3234752"
"Solomon Islands, mobile",0,"1,3234752"
"Solomon Islands, Special Services",0,"4,6479744"
Somalia,0,"0,67526784"
"Somalia, Mogadiscio",0,"0,627264"
South Africa,0,"0,03338496"
"South Africa, Johannesburg",0,"0,03131136"
"South Africa, mobile",0,"0,10865664"
"South Africa, mobile Cell-C",0,"0,09611136"
"South Africa, mobile MTN",0,"0,08366976"
"South Africa, mobile TELKOM",0,"0,10865664"
"South Africa, mobile Vodacom",0,"0,08989056"
"South Africa, MTN",0,"0,11695104"
Spain,0,"0,0145152"
"Spain, Balearic Island",0,"0,0145152"
"Spain, Madrid",0,"0,0145152"
"Spain, mobile",0,"0,03131136"
"Spain, mobile Amena",0,"0,02923776"
"Spain, mobile Telefonica",0,"0,02923776"
"Spain, mobile Vodafone",0,"0,02923776"
"Spain, Special Services",0,"0,48294144"
Sri Lanka,0,"0,17967744"
Sri Lanka SLT,0,"0,176448"
"Sri Lanka, Lankabell",0,"0,17760384"
"Sri Lanka, mobile",0,"0,17967744"
"Sri Lanka, mobile Bharti",0,"0,16298496"
"Sri Lanka, mobile Dialog Tele",0,"0,17138304"
"Sri Lanka, mobile Mobitel",0,"0,17760384"
"Sri Lanka, mobile MTN",0,"0,191424"
"Sri Lanka, MTN",0,"0,16930944"
"Sri Lanka, SLT",0,"0,16091136"
St. Helena,0,"1,62653184"
St. Kitts & Nevis,0,"0,324"
"St. Kitts & Nevis, mobile",0,"0,33872256"
St. Lucia,0,"0,29051136"
"St. Lucia, mobile",0,"0,3157056"
St. Maarten,0,"0,17553024"
St. Pierre & Miquelon,0,"0,30927744"
"St. Pierre & Miquelon, mobile",0,"0,5811264"
St. Vincent & Grenadines,0,"0,27599616"
"St. Vincent & Grenadines, mobile",0,"0,46624896"
Sud Sudan,0,"0,42021504"
Sudan,0,"0,2068416"
"Sudan, mobile",0,"0,2026944"
Suriname,0,"0,27599616"
"Suriname, mobile",0,"0,28221696"
Swaziland,0,"0,08366976"
"Swaziland, mobile",0,"0,2571264"
Sweden,0,"0,010368"
"Sweden, mobile",0,"0,10752"
"Sweden, mobile Comviq",0,"0,02923776"
"Sweden, mobile HI3G",0,"0,02923776"
"Sweden, mobile Others",0,"0,02923776"
"Sweden, mobile Telenor",0,"0,02923776"
"Sweden, mobile Telia mobile",0,"0,02923776"
"Sweden, Paging",0,"0,0186624"
"Sweden, Special Services",0,"0,0624"
Switzerland,0,"0,0186624"
"Switzerland, Corporate",0,"0,02094336"
"Switzerland, mobile",0,"0,320544"
"Switzerland, mobile Orange",0,"0,15883776"
"Switzerland, mobile others",0,"0,28014336"
"Switzerland, mobile Sunrise",0,"0,15883776"
"Switzerland, mobile Swisscom",0,"0,1296"
Syria,0,"0,1441152"
"Syria, mobile",0,"0,23410944"
Taiwan,0,"0,0186624"
"Taiwan, mobile",0,"0,1275264"
"Taiwan, Taipei",0,"0,0186624"
Tajikistan,0,"0,20912256"
"Tajikistan, mobile",0,"0,20912256"
Tanzania,0,"0,35748864"
"Tanzania, Dar es Salaam",0,"0,35748864"
"Tanzania, mobile",0,"0,35116416"
"Tanzania, Zanzibar",0,"0,36578304"
Thailand,0,"0,0145152"
"Thailand, Bangkok",0,"0,0165888"
"Thailand, mobile",0,"0,0145152"
"Thuraya, Satellite",0,"4,6479744"
Timor East,0,"1,16246016"
"Timor East, mobile",0,"1,34856576"
Togo,0,"0,47454336"
"Togo, mobile",0,"0,49330944"
"Togo, mobile Atlantique Telecom Togo",0,"0,5038848"
"Togo, mobile Togocell",0,"0,42228864"
Tokelau,0,"1,394496"
Tonga Islands,0,"0,54359424"
"Tonga Islands, mobile",0,"0,55810944"
Trinidad & Tobago,0,"0,11695104"
"Trinidad & Tobago, mobile",0,"0,29683584"
Tristan Da Cunda,0,"3,94948224"
Tunisia,0,"0,53519616"
"Tunisia, mobile",0,"0,664704"
"Tunisia, mobile Orange",0,"0,49745664"
"Tunisia, mobile Orascom",0,"0,54141696"
"Tunisia, mobile Tuntel",0,"0,55810944"
"Tunisia, Tunisi",0,"0,55810944"
Turkey,0,"0,05007744"
"Turkey, Ankara",0,"0,035328"
"Turkey, mobile",0,"0,17760384"
Turkmenistan,0,"0,16091136"
"Turkmenistan, mobile",0,"0,16091136"
Turks & Caicos Islands,0,"0,28843776"
"Turks & Caicos Islands, mobile",0,"0,3302208"
Tuvalu,0,"1,04540544"
"Tuvalu, mobile",0,"1,394496"
U.K.,0,"0,010368"
"U.K., Local Call",0,"0,23410944"
"U.K., London",0,"0,010368"
"U.K., mobile",0,"0,23410944"
"U.K., mobile H3G",0,"0,02716416"
"U.K., mobile O2",0,"0,02716416"
"U.K., mobile Orange",0,"0,02716416"
"U.K., mobile T-mobile",0,"0,02716416"
"U.K., mobile Vodafone",0,"0,02716416"
"U.K., National Call",0,"0,3198528"
"U.K., Special Services",0,"0,46624896"
Uganda,0,"0,29476224"
"Uganda, mobile",0,"0,40144896"
Ukraine,0,"0,1316736"
"Ukraine, Kiev",0,"0,1254528"
"Ukraine, Lviv",0,"0,1254528"
"Ukraine, mobile",0,"0,206976"
"Ukraine, mobile Astelit",0,"0,2509056"
"Ukraine, mobile Golden Telecom",0,"0,269568"
"Ukraine, mobile Intertelecom",0,"0,2612736"
"Ukraine, mobile Kyivstar",0,"0,1358208"
"Ukraine, mobile Telesystems of Ukraine",0,"0,1964736"
"Ukraine, mobile Ukrtelecom",0,"0,1881792"
"Ukraine, mobile UMC",0,"0,22363776"
"Ukraine, mobile Wellcom",0,"0,269568"
"Ukraine, Odessa",0,"0,12317184"
United Arab Emirates,0,"0,22363776"
"United Arab Emirates, Dubai",0,"0,21949056"
"United Arab Emirates, mobile",0,"0,22363776"
Universal Personal Telecomunication Services,0,"2,325024"
Uruguay,0,"0,0772416"
"Uruguay, mobile",0,"0,21949056"
"Uruguay, Montevideo",0,"0,05422464"
USA,0,"0,0124416"
Uzbekistan,0,"0,08781696"
"Uzbekistan, mobile",0,"0,0813888"
"Uzbekistan, Tashkent",0,"0,02509056"
Vanuatu,0,"1,16246016"
"Vanuatu, mobile",0,"1,10388096"
Vatican City,0,"0,02509056"
Venezuela,0,"0,010368"
"Venezuela, Caracas",0,"0,010368"
"Venezuela, mobile",0,"0,04800384"
Vietnam,0,"0,11280384"
"Vietnam, Ho Chi Minh City",0,"0,11280384"
"Vietnam, Ho Chi Minh City mobile",0,"0,088224"
"Vietnam, mobile",0,"0,05422464"
Virgin islands (UK),0,"0,27599616"
"Virgin islands (UK), mobile",0,"0,3157056"
Virgin islands (US),0,"0,02923776"
"Virgin islands (US), mobile",0,"0,02923776"
Wake Island,0,"9,2938752"
Wallis & Futuna,0,"1,85867136"
Western Samoa,0,"0,74421504"
"Western Samoa, mobile",0,"0,74421504"
Wind servizio assistenza Aziende,0,"0,09725184"
Wind servizio Clienti,0,"0,12"
Yemen,0,"0,21326976"
"Yemen, mobile",0,"0,21326976"
Zambia,0,"0,10025856"
"Zambia, mobile",0,"0,17553024"
Zanzibar,0,"0,291456"
Zimbabwe,0,"0,1275264"
"Zimbabwe, mobile",0,"0,24447744"
"Zimbabwe, mobile Econet",0,"0,53934336"
"Zimbabwe, mobile Telcel",0,"0,5707584"
